kind,method,metric,n,mean,std,median,q1,q3,ci95_low,ci95_high
abrupt_intervention,No-robustness ablation,rmse,20,0.0600664132623759,0.0418260301514355,0.0442644175391065,0.0327955307432672,0.0696901511803434,0.0441204342771085,0.079104583784498
abrupt_intervention,No-robustness ablation,mae,20,0.0367221370433754,0.017740844583998,0.0299984622511947,0.026474803791101,0.0408383365675009,0.0298501993405836,0.044752447514744
abrupt_intervention,No-robustness ablation,r2,20,-3.898253304558768,7.3055097292829,-0.7015946710986333,-3.4659097301788053,-0.0451197147999968,-7.344384133102871,-1.2662956801777656
abrupt_intervention,No-robustness ablation,runtime_seconds,20,6.066864744300119,1.8413900781367547,5.980988187000548,4.7871351944995695,7.094573477500262,5.325743393527681,6.869423881436301
abrupt_intervention,Proposed revised,rmse,20,0.0498510748456419,0.0249240410196877,0.0416592055730555,0.0328076792705294,0.0572702423201818,0.0403077067497058,0.0612775044049069
abrupt_intervention,Proposed revised,mae,20,0.0337088770375496,0.0130757514673088,0.0299314015734022,0.0257382242266164,0.0365089293035994,0.028730457306745,0.0397608186358021
abrupt_intervention,Proposed revised,r2,20,-1.8607399740910997,3.0845819720168657,-0.5423577384777986,-2.0719608650596983,-0.0418517668315402,-3.3110074784586074,-0.7132472288743884
abrupt_intervention,Proposed revised,runtime_seconds,20,6.697153914500087,1.7389371047702762,6.767696649999834,5.842868287250212,7.641457555250099,5.94722983799393,7.441240989178848
nonlinear_dynamics,Arrival interpolation,rmse,20,0.1294234010620525,0.0617163030664748,0.1206995722501528,0.0891046660384815,0.1442657285741355,0.105501893686218,0.1567129173564048
nonlinear_dynamics,Arrival interpolation,mae,20,0.0540664874659058,0.0183032112054288,0.0486841134950688,0.041925302517503,0.0613112569613595,0.046880523152398,0.0622868119783772
nonlinear_dynamics,Arrival interpolation,r2,20,-2.563464991196584,3.6660623789608993,-1.2806947867073144,-2.467732091226628,-0.2427927155667452,-4.242866835409178,-1.2129224968076404
nonlinear_dynamics,Arrival interpolation,runtime_seconds,20,0.0227317775000301,0.0138327307779398,0.0156183770002371,0.011410315500143,0.0360022342497359,0.0171059883312142,0.028993288958859
nonlinear_dynamics,Delay-aware state-space (internal),rmse,20,0.0737346398235576,0.0319514158130083,0.0619324014280867,0.0520879807321211,0.0907450298206753,0.0614352704660864,0.0879299912417364
nonlinear_dynamics,Delay-aware state-space (internal),mae,20,0.0466483418876292,0.0156069066767311,0.0431551289132712,0.0360461633704485,0.0515034299670675,0.0407156326909495,0.0538211800094755
nonlinear_dynamics,Delay-aware state-space (internal),r2,20,-0.1294631820649733,1.107982792057899,0.2563992793940258,-0.3470380290475033,0.591121361074786,-0.641009376364335,0.2754507470316492
nonlinear_dynamics,Delay-aware state-space (internal),runtime_seconds,20,0.0511375396000403,0.0180135303565474,0.0503458524999587,0.0368862042499813,0.0590392102501482,0.043488020651294,0.0590286545249989
nonlinear_dynamics,Kalman/RTS smoother (internal),rmse,20,0.0794611970955937,0.025537158345104,0.0747287254207119,0.0592322078491954,0.0950753425881543,0.0693519150493477,0.0907032567083759
nonlinear_dynamics,Kalman/RTS smoother (internal),mae,20,0.0541583989826763,0.0143061850989069,0.0519077226213914,0.0446012605024405,0.0599000064290599,0.0486954079322175,0.0606475828251259
nonlinear_dynamics,Kalman/RTS smoother (internal),r2,20,-0.2072063369355101,0.879884041167628,0.0687853156626656,-0.4970399369815493,0.4111731657276748,-0.6148453064250908,0.1221349762403403
nonlinear_dynamics,Kalman/RTS smoother (internal),runtime_seconds,20,0.024074818349959,0.0121472452942739,0.0200771899999381,0.0164207555000075,0.0305649962502911,0.0190266270236975,0.0294431813324973
nonlinear_dynamics,No-delay ablation,rmse,20,0.1009880711481278,0.0102822137098426,0.1009528417806643,0.0919903141503347,0.1078457509082186,0.0964909939966004,0.1053664063631664
nonlinear_dynamics,No-delay ablation,mae,20,0.0821686214597253,0.0098207647726398,0.0815867604925071,0.0739408808606578,0.0892003992392058,0.0779619846210186,0.0863276731626071
