date,Baden-Württemberg,Bayern,Hessen,Niedersachsen,Nordrhein-Westfalen,Rheinland-Pfalz
2020-10-07,1.9911241131,1.8178871919,2.1041591753,1.6818802152,2.1549076682,1.7847544060
2020-10-08,1.9996712738,1.8526289781,2.1065069576,1.7807094875,2.1434811703,1.6327029920
2020-10-09,2.0642143346,1.9392661487,2.1479065523,1.8704265209,2.1924928936,1.8052885331
2020-10-10,2.0867069929,1.9703627049,2.1303795119,1.7178831917,2.1697600711,1.7752659469
2020-10-11,2.0775337026,2.0115571461,2.2379234294,1.7369400077,2.1897426249,1.7987032835
2020-10-12,2.3036977991,2.2845728968,2.5457112269,2.0305771729,2.4962353200,2.0353656556
2020-10-13,2.3359987756,2.3843488133,2.5711900288,2.0098468078,2.5339862760,2.1654211511
2020-10-14,2.3945126789,2.4544438652,2.6216313445,2.0775116457,2.6073457606,2.2645432851
2020-10-15,2.4324857394,2.4857179975,2.6760363965,2.1345776240,2.6282063857,2.2597974246
2020-10-16,2.5323857263,2.5850294758,2.7477083270,2.0787314838,2.7253679820,2.3808707134
2020-10-17,2.5163904694,2.5803134946,2.7621028601,2.0200353522,2.6993733122,2.3500913630
2020-10-18,2.6340037565,2.6745292440,2.8382159332,2.2325049301,2.8111926639,2.4887321080
2020-10-19,2.8685101682,2.9099356998,3.1391740656,2.5079150554,3.0953541180,2.6867222002
2020-10-20,2.9254708002,2.9945882678,3.1867125765,2.5825357200,3.1556979143,2.7663294538
2020-10-21,2.9396837378,3.0357626252,3.2054465042,2.6277983200,3.2256461004,2.8674788791
2020-10-22,2.9169512760,3.0370668985,3.1723865415,2.5930104215,3.1827494960,2.8034526449
2020-10-23,2.9862494234,3.0607639560,3.2503053902,2.7044795748,3.2274220694,2.8300715155
2020-10-24,2.9434583310,3.0336803027,3.1980430218,2.5771762353,3.1726182665,2.8581149656
2020-10-25,2.9694519401,3.0945306993,3.1542787046,2.6325705921,3.2135964070,2.8651044020
2020-10-26,3.1335659531,3.2509449842,3.3395710705,2.8926102576,3.3957928680,2.9993195711
2020-10-27,3.1237564657,3.2289544283,3.3188118943,2.7961402922,3.3472047490,2.9831308672
2020-10-28,3.0970835115,3.2254041736,3.2740613047,2.8307132303,3.3325025435,2.9473621927
2020-10-29,3.0208889953,3.1496902206,3.1653101256,2.7591030273,3.2694694078,2.8823467097
2020-10-30,3.0494857417,3.2071071848,3.2082448757,2.8014728502,3.2507503599,2.9351621892
2020-10-31,2.9906495203,3.1351598850,3.1126405303,2.6713339671,3.1269845709,2.9004823607
2020-11-01,3.0524515850,3.2078276766,3.1597556822,2.7145355600,3.1520521259,2.9518720056
2020-11-02,3.1924206799,3.3894589352,3.4085672642,2.9736687419,3.4378253005,3.1039000934
2020-11-03,3.1622660235,3.3422511963,3.3223486286,2.8509537474,3.2778769802,3.0119788256
2020-11-04,3.1009783037,3.3244393299,3.2408180907,2.7831661998,3.2293273936,2.9861531769
2020-11-05,2.9879664034,3.2384859885,3.1661949085,2.7499828464,3.1466003776,2.9497793244
2020-11-06,2.9726921616,3.2093654515,3.1327033906,2.7133928297,3.1424925746,2.9585924874
2020-11-07,2.9206183269,3.1582460492,3.0697612917,2.6574640011,3.0213779274,2.9147214850
2020-11-08,2.9204823901,3.1306382731,3.0558380384,2.5920099718,3.0508608751,2.9751302183
2020-11-09,3.1415379203,3.3208803503,3.2830490848,2.8573307866,3.2828626842,3.1111983694
2020-11-10,3.1125684759,3.2979436468,3.2702104096,2.8176902450,3.2357986606,3.1074849773
2020-11-11,3.0570321758,3.2711746843,3.2539390156,2.7795511669,3.2381456830,3.0376106535
2020-11-12,3.0404963118,3.2563048435,3.2456689113,2.7040782351,3.2205108539,3.0187139541
2020-11-13,3.0831928083,3.2896087984,3.2764463541,2.7791788587,3.2583298474,3.0327082454
2020-11-14,2.9849347144,3.2037720042,3.2047827531,2.5929076176,3.0883891666,2.9263418544
2020-11-15,2.9923137826,3.2178695733,3.1839914355,2.6117211721,3.0968577845,2.9468242580
2020-11-16,3.1878156923,3.4058634631,3.3504183820,2.8883903858,3.3310714279,3.0864713517
2020-11-17,3.1111450854,3.3961025399,3.2917854522,2.7619879049,3.2668652317,3.0987737286
2020-11-18,3.0581201100,3.3570586773,3.2555211377,2.7948198821,3.2007955335,3.0326259427
2020-11-19,2.9870219750,3.2744569580,3.1575955211,2.6924956709,3.1034987782,2.9753045572
2020-11-20,2.9641117963,3.2380799482,3.1619179158,2.6700542372,3.0699965963,2.9605594197
2020-11-21,2.8718136094,3.1236549132,3.0153698495,2.4430321543,2.9068085022,2.8092057194
2020-11-22,2.9012615440,3.1253042191,2.9717064559,2.4143519074,2.9206058516,2.7731274319
2020-11-23,3.1153812255,3.3164392802,3.1721734442,2.7337160952,3.1500796283,2.9880851312
2020-11-24,3.0635252653,3.2906859810,3.1284682776,2.5356119805,3.0913493066,2.9594556311
2020-11-25,3.0686501982,3.2669826579,3.0654060533,2.5663991087,3.0267302668,2.9289380952
