date,Baden-Württemberg,Bayern,Hessen,Niedersachsen,Nordrhein-Westfalen,Rheinland-Pfalz
2020-11-02,3.6667794163,3.7805143270,6.3173420848,5.8270427667,5.8992362240,5.3714384166
2020-11-03,3.6190608148,3.7068324271,6.1101942812,5.5156268035,5.5237552847,5.1691703596
2020-11-04,3.5220753199,3.6790316429,5.9143100416,5.3436011720,5.4097844452,5.1123423381
2020-11-05,3.3432382688,3.5448755565,5.7350213276,5.2593912023,5.2155816074,5.0323035324
2020-11-06,3.3190673597,3.4994241846,5.6545550302,5.1665360843,5.2059384820,5.0516964477
2020-11-07,3.2366624890,3.4196369554,5.5033311393,5.0246045290,4.9216201384,4.9551605467
2020-11-08,3.2364473741,3.3765467027,5.4698793069,4.8585007073,4.9908317742,5.0880868804
2020-11-09,3.5862593768,3.6734767830,6.0157736942,5.5318099261,5.5354592953,5.3874979003
2020-11-10,3.5404163284,3.6376771464,5.9849276554,5.4312134384,5.4249758356,5.3793267705
2020-11-11,3.4525322373,3.5958961152,5.9458342100,5.3344272405,5.4304855039,5.2255718882
2020-11-12,3.4263648590,3.5726872484,5.9259645618,5.1428982765,5.3890874936,5.1839906660
2020-11-13,3.4939304471,3.6246681044,5.9999100567,5.3334824274,5.4778681148,5.2147843896
2020-11-14,3.3384407358,3.4906939249,5.8277319952,4.8607786786,5.0789299680,4.9807305762
2020-11-15,3.3501178317,3.5126974289,5.7777790384,4.9085221609,5.0988101682,5.0258010598
2020-11-16,3.6594921979,3.8061185355,6.1776343157,5.6106304079,5.6486300015,5.3330873603
2020-11-17,3.5381638668,3.7908836738,6.0367635800,5.2898566468,5.4979050498,5.3601581125
2020-11-18,3.4542538520,3.7299439626,5.9496353964,5.3731749229,5.3428055008,5.2146032867
2020-11-19,3.3417437465,3.6010190923,5.7143605482,5.1135050031,5.1143999947,5.0884705041
2020-11-20,3.3054892567,3.5442418084,5.7247454792,5.0565549890,5.0357531498,5.0560245820
2020-11-21,3.1594308723,3.3656470656,5.3726509480,4.4804371240,4.6526667959,4.7229784914
2020-11-22,3.2060311132,3.3682213045,5.2677458307,4.4076547657,4.6850562682,4.6435900614
2020-11-23,3.5448673980,3.6665451551,5.7493852819,5.2181107866,5.2237491976,5.1165935047
2020-11-24,3.4628073055,3.6263493723,5.6443798014,4.7153785497,5.0858789386,5.0535957515
2020-11-25,3.4709173177,3.5893531950,5.4928672987,4.7935075773,4.9341848307,4.9864434717
2020-11-26,3.3602961661,3.5074761130,5.3465860672,4.4102054229,4.8442716636,4.8854003757
2020-11-27,3.3901374251,3.5037064946,5.4084334388,4.5955488601,4.8336612276,5.0219694063
2020-11-28,3.4143191668,3.4381196437,5.2672569540,4.2888606510,4.6396049847,4.8503356461
2020-11-29,3.3412260829,3.4265326988,5.1747337821,4.3496636117,4.6076359059,4.9789976851
2020-11-30,3.7412960038,3.7470312077,5.9424995400,5.1372680110,5.3596216841,5.3904855988
2020-12-01,3.7904019858,3.7753700254,5.9725649852,5.0891488923,5.3291590550,5.4921681692
2020-12-02,3.8226946381,3.7846671398,5.9390123711,4.9774298753,5.2666579995,5.4101980099
2020-12-03,3.8268215189,3.7760129867,5.9948588778,4.9560008633,5.3472231703,5.4466341621
2020-12-04,3.8689057672,3.8113551162,6.0150145134,5.2183786111,5.3926462890,5.5569567774
2020-12-05,3.8170830652,3.7766155224,5.9484868346,4.8261520934,5.1898311900,5.4885617503
2020-12-06,3.8474735774,3.7849108441,5.9034542824,4.8432617506,5.2294099048,5.6190097022
2020-12-07,4.1561728547,4.0479961643,6.3908513554,5.5804815770,5.8654413563,5.9306427952
2020-12-08,4.1192892293,4.0604111645,6.4423054800,5.6357633225,5.7874311846,5.9645573200
2020-12-09,4.1357615756,3.9827983420,6.4262905504,5.5270533764,5.7302374606,5.7755113808
2020-12-10,4.0484225619,3.9463181635,6.3188070066,5.3271154581,5.7373990979,5.7342423514
2020-12-11,4.0603177960,3.9707197692,6.2124066477,5.5102155353,5.6327545841,5.7051204398
2020-12-12,3.9727283042,3.8990007070,6.1973153976,5.2026113253,5.4587555445,5.4892629540
2020-12-13,3.9124329078,3.7778239096,6.0845281425,5.2845836399,5.3926358452,5.5196828112
2020-12-14,4.2506087682,4.0454356855,6.6514986649,5.9312756756,6.0161213690,5.8453718990
2020-12-15,4.2307970342,3.9711417438,6.5454818197,5.8463373548,5.8579881107,5.7154888880
2020-12-16,4.1228826901,3.8958263675,6.3976415214,5.7257096774,5.7590129657,5.6692831076
2020-12-17,3.9628550666,3.7427810061,6.1161905015,5.5100319001,5.6074449072,5.5833278618
2020-12-18,3.8825968286,3.7552812773,6.0665066782,5.5843545405,5.5147256703,5.5469911290
2020-12-19,3.7565408248,3.6347990249,5.7783008188,5.2618832541,5.1478066333,5.2944602590
2020-12-20,3.6502203831,3.5743431296,5.8387495379,5.3667125829,4.9995529560,5.2110636151
2020-12-21,3.8105965072,3.7326148466,6.0545295744,5.5471305136,5.4868898532,5.3977776487
2020-12-22,3.6108769787,3.6411633240,5.8663868165,5.2670621295,5.1664589599,5.2845148928
2020-12-23,3.4460039257,3.4918125848,5.6149606601,5.1138914332,4.9466510584,5.0520864679
2020-12-24,3.2869191954,3.3884062927,5.3042233859,4.8876509511,4.5893921040,4.8416078996
2020-12-25,3.1565808765,3.1997521001,5.1005065367,4.4619090003,4.3667163895,4.7190347196
2020-12-26,3.3228111954,3.3478088530,5.3017377602,4.8900435986,4.5137657184,4.7952832894
2020-12-27,3.4357542950,3.4653391684,5.4839129364,5.3535625399,4.7074036735,4.9967568704
2020-12-28,3.6250703691,3.7360068071,6.0824952745,5.6772952979,5.2509467256,5.4714375638
2020-12-29,3.3232840074,3.5219867637,5.5477490945,5.2240580697,4.8301402748,5.0989885788
2020-12-30,3.1565323903,3.2935081233,5.1984332090,5.0967461462,4.5546684118,4.7938271550
2020-12-31,3.0295977978,3.0861310560,5.0696025908,4.8005365337,4.3315886293,4.5726759496
2021-01-01,3.0276439843,3.0762297007,5.1128260711,4.8808595069,4.4253311349,4.7040207896
2021-01-02,3.1745074793,3.1564568619,5.2479944705,4.9923142320,4.6185174217,4.7844566944
2021-01-03,3.2379065085,3.2345524874,5.5309321644,5.3075601558,4.7552686475,4.8870223816
2021-01-04,3.4714075003,3.5601610764,5.8073098884,5.7534903278,5.2314578457,5.2710521253
2021-01-05,3.4416232099,3.4774065617,5.5959874312,5.6598535675,4.9057323647,5.0026904722
2021-01-06,3.2522569868,3.2722709932,5.3369924770,5.4941154375,4.6780434523,4.7681035855
2021-01-07,3.1239225176,3.2180795237,5.0087461171,5.0076714661,4.4926302727,4.7241751189
2021-01-08,3.1363958510,3.1780925445,4.9323871134,5.1217575111,4.4582540970,4.6382509638
2021-01-09,2.9072063110,2.9759026118,4.7740255834,4.7048831472,4.1506727300,4.3663449630
2021-01-10,2.9535201126,2.9778132827,4.8614421161,4.7306038342,4.2036836064,4.2386519491
2021-01-11,3.1827872770,3.2560308098,5.3375243501,5.2938792137,4.7779106897,4.6984012613
2021-01-12,3.0192669887,3.0835097702,5.1082752861,5.2165857089,4.5787363578,4.5872719486
2021-01-13,2.9125234516,2.9991536469,4.9826005881,5.1718291050,4.5126796485,4.5402781792
2021-01-14,2.8214972107,2.9396495466,4.8158303672,4.9052847094,4.3063848945,4.6111892366
2021-01-15,2.7993927906,2.9112565988,4.8631851125,4.8888006418,4.2570574687,4.4989524911
2021-01-16,2.6594517136,2.7222391270,4.6752845580,4.5703302316,4.0836492751,4.3225828831
2021-01-17,2.6040952874,2.7228940284,4.8654100506,4.5260387974,3.9346888418,4.4132121310
2021-01-18,2.9484129143,2.9944674306,5.1376199049,5.2248801261,4.6232473226,4.8500089414
2021-01-19,2.8036303965,2.9189844522,5.0558674781,5.1900390759,4.3515341738,4.7812298063
2021-01-20,2.7365896801,2.8248224006,4.8573284490,4.9972413629,4.2947772035,4.5753171654
2021-01-21,2.5668946413,2.6681192765,4.4349425185,4.5707291145,4.0203873664,4.3616608207
2021-01-22,2.5538915194,2.6705358687,4.4365680074,4.5434074819,3.9612031806,4.2947858682
2021-01-23,2.4950001901,2.5433969729,4.3533148078,4.2413884234,3.6448267632,4.0532823117
2021-01-24,2.4139054638,2.4529810955,4.2616696075,4.2682209568,3.5790233392,3.7696142479
2021-01-25,2.6508430372,2.8169915470,4.7167305244,4.9041890965,4.1484292500,4.3799182292
2021-01-26,2.5268987557,2.6270079306,4.5217156840,4.8124098328,3.9294355538,4.1494283475
2021-01-27,2.4034310420,2.5341032218,4.2879156833,4.5238728723,3.8339756374,3.9990106234
2021-01-28,2.3555126102,2.5189751140,4.1754856524,4.5115461113,3.6614574100,3.9241633230
2021-01-29,2.4090398513,2.4308618189,4.1576437686,4.1855821801,3.5798486108,3.8108901172
2021-01-30,2.1227765052,2.2443938774,3.8854902686,4.0628040434,3.2411727023,3.4361113233
2021-01-31,2.0753547096,2.1776443293,3.9451925175,3.8040278648,3.1868976385,3.4502492956
2021-02-01,2.3457900779,2.5010458630,4.4761642347,4.6062693579,3.8641902815,3.9668873657
2021-02-02,2.2125552325,2.4230425477,4.1051497045,4.6500446171,3.6744344381,3.6264173885
2021-02-03,2.2078232162,2.2416581638,3.8286981762,4.4138003280,3.4473696396,3.5327988257
2021-02-04,1.9603814745,2.1053012011,3.7092792122,4.2949150328,3.1572328671,3.4074481613
2021-02-05,2.0895604147,2.0596669460,3.5345342231,4.1538799289,3.1301883322,3.4643371332
2021-02-06,1.8877901628,1.9346277738,3.3347498310,3.8264666336,2.8821738947,3.1203862722
2021-02-07,1.7883452717,1.8197141116,3.2407449916,3.9088345304,2.6610482723,2.9874673054
2021-02-08,2.0112950126,2.1230811748,3.7737740953,4.4805748864,3.2798287183,3.4135920307
2021-02-09,1.9704337833,2.1309047460,3.5170526953,4.5325255028,3.1955007993,3.1542682993
2021-02-10,1.7667613978,1.9890790985,3.4422923830,4.4541813245,3.2010461086,3.2379185780
2021-02-11,1.6711555078,1.8629540676,3.3099497995,4.3000972572,2.9249016738,2.9978646259
2021-02-12,1.7290125147,1.8421774621,3.3676417716,4.4077965361,2.9143149291,3.1119126643
2021-02-13,1.6359595175,1.8389007763,3.2768126864,3.9386171368,2.8213548518,3.0623635062
2021-02-14,1.6537222060,1.7624204098,3.5078572775,3.9853865851,2.9291111086,2.9618332678
2021-02-15,2.0415537141,2.1938485457,3.8803682176,4.6119789572,3.4556905227,3.3676284480
2021-02-16,1.9678324857,2.0871266775,3.7284583602,4.5657518878,3.3030511133,3.6119933799
2021-02-17,1.8912455557,2.0909157452,3.7274005714,4.4560459034,3.4122831902,3.4783068730
2021-02-18,1.9592625128,2.0417068614,3.4524952022,4.3708971025,3.3098578785,3.4926581872
