date,Baden-Württemberg,Bayern,Hessen,Niedersachsen,Nordrhein-Westfalen,Rheinland-Pfalz
2020-06-19,0.3724987825,0.4933340730,0.4704906316,0.4827060828,1.5754143383,0.2799879270
2020-06-20,0.3213803639,0.5416568399,0.3952707974,0.4966626146,1.1976188205,0.2529448752
2020-06-21,0.2292164409,0.4098748092,0.3261428212,0.3442277996,0.8941584563,0.2084159369
2020-06-22,0.4311160463,0.5160963131,0.4638580273,0.3692133651,1.1043609771,0.3277700932
2020-06-23,0.3850268796,0.4347374766,0.2772806767,0.4468926475,1.0956304318,0.3462749162
2020-06-24,0.4772682588,0.4817231236,0.4992139077,0.4221069965,1.1794269304,0.2988985190
2020-06-25,0.2740239770,0.4641617244,0.4013615430,0.3138195529,1.1231720944,0.3519681260
2020-06-26,0.3852520431,0.5602988939,0.3813667995,0.3697418891,0.9803760773,0.3111001366
2020-06-27,0.2406997793,0.4659394774,0.3254917963,0.2693598150,0.8493453765,0.2606713220
2020-06-28,0.2436269048,0.4445067470,0.4071837428,0.2369857840,0.7288917451,0.2210225915
2020-06-29,0.2847561700,0.6152859515,0.6447482455,0.3094472976,0.9400091601,0.2381007571
2020-06-30,0.2926341905,0.5674707879,0.4993521531,0.3170556691,1.0607975088,0.2633147984
2020-07-01,0.2944418030,0.5199090454,0.4711516674,0.3311084098,0.9568287089,0.4113419144
2020-07-02,0.2999213819,0.4746227659,0.5368214412,0.2480189409,0.6835654320,0.1775111257
2020-07-03,0.3041211315,0.6449681865,0.4871754290,0.2234456990,0.6639007853,0.3540023390
2020-07-04,0.3054748144,0.4483065418,0.4010925205,0.1675287355,0.6519569531,0.2885278637
2020-07-05,0.2352174985,0.4256691098,0.4978902471,0.1512890550,0.6244320264,0.2795828900
2020-07-06,0.4420716015,0.4997974534,0.4451869444,0.1934635202,0.8103396433,0.4674517390
2020-07-07,0.3406750744,0.6319013974,0.5222659417,0.1482690964,0.8194551136,0.3659980222
2020-07-08,0.3689646163,0.5479375744,0.5426579423,0.1586821435,0.7610636649,0.4629792521
2020-07-09,0.3330132109,0.5607532254,0.6281953373,0.3211126842,0.7233633296,0.4231416671
2020-07-10,0.4359192340,0.5442595434,0.6305804689,0.3647440263,0.8847696335,0.6648950771
