scenario,family,method,evaluation,metric,n,mean,std,median,q1,q3,ci95_low,ci95_high
outlier_10,outlier,Proposed revised,retrospective reconstruction,mae,20,0.31216476530153214,0.05103391422124194,0.31071868824014126,0.2680371932602323,0.3501852718335897,0.2903471309632419,0.33363286133859577
outlier_10,outlier,Proposed revised,retrospective reconstruction,r2,20,-0.035497914079283606,0.501693343456478,0.12980009020636749,-0.1306639411388886,0.26117806818132167,-0.2642864903228981,0.15607190753267816
outlier_10,outlier,Proposed revised,retrospective reconstruction,pearson_r,20,0.7360161271267497,0.10581089279759812,0.7527369343939656,0.7197346738264108,0.8017835620746983,0.6862459407447639,0.7761100484473198
outlier_10,outlier,Proposed revised,retrospective reconstruction,runtime_seconds,20,27.584672872150055,7.417094597022491,28.6687955110001,22.859659176250265,32.51443117274994,24.402936289322632,30.79145439421627
outlier_10,outlier,Proposed revised,retrospective reconstruction,peak_memory_mb,20,0.00625,0.027950849718747367,0.0,0.0,0.0,0.0,0.01875
outlier_10,outlier,Proposed revised,retrospective reconstruction,delay_mae,20,1.3238965172880457,0.019221146904985945,1.3240166732292138,1.3113977671042578,1.329296951509909,1.316288883265669,1.3326790396444987
outlier_10,outlier,Robust median smoother,retrospective reconstruction,rmse,20,0.9018026750602663,0.47155420199280645,0.7217749322492054,0.6334863343096168,0.993809413512847,0.7220410713309802,1.115488594804601
outlier_10,outlier,Robust median smoother,retrospective reconstruction,mae,20,0.2895824071175245,0.07460496157812409,0.2951670986246153,0.2337130429843639,0.3271361536564914,0.2583425253318858,0.32203198988298376
outlier_10,outlier,Robust median smoother,retrospective reconstruction,r2,20,-5.4965380000741275,7.757383196245191,-2.3037649996276723,-5.263146026831878,-1.5602250279762084,-9.076663505292402,-2.645122743044547
outlier_10,outlier,Robust median smoother,retrospective reconstruction,pearson_r,20,0.42295426815967313,0.1673912618043471,0.42216237165635134,0.2820544814949635,0.534238160419412,0.3499443741329684,0.49480766884392763
outlier_10,outlier,Robust median smoother,retrospective reconstruction,runtime_seconds,20,0.021353389149976428,0.010933857070877429,0.02129094499991875,0.014433642500193848,0.02457515774972305,0.016933920142570804,0.026129736553700083
outlier_10,outlier,Robust median smoother,retrospective reconstruction,peak_memory_mb,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
outlier_20,outlier,Arrival interpolation,retrospective reconstruction,rmse,20,2.836314232603763,0.7750316034028817,2.6651525087951766,2.3768960651856825,3.1969074262943087,2.5306466830661507,3.168164634320486
outlier_20,outlier,Arrival interpolation,retrospective reconstruction,mae,20,1.0518530419229417,0.17367803866424245,1.0181863950686476,0.9363615503274456,1.1908869026651128,0.9829503973885333,1.1279652366684563
outlier_20,outlier,Arrival interpolation,retrospective reconstruction,r2,20,-53.63163837562372,30.98232931800709,-44.04557496758808,-63.81399783159113,-34.82614176739441,-67.14166908604378,-41.87661671200943
outlier_20,outlier,Arrival interpolation,retrospective reconstruction,pearson_r,20,0.1376392070826454,0.08326476422874948,0.14730072362333596,0.08424417205087273,0.1836772682329196,0.09957018086254121,0.17193370781897513
outlier_20,outlier,Arrival interpolation,retrospective reconstruction,runtime_seconds,20,0.02254176804999584,0.011249585957375113,0.022885158500002903,0.013805263749873075,0.026975091500162248,0.017930132522432092,0.027508310330054502
outlier_20,outlier,Arrival interpolation,retrospective reconstruction,peak_memory_mb,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
outlier_20,outlier,Delay backprojection,retrospective reconstruction,rmse,20,1.9853386341929329,0.4467656561671307,1.9446725958277438,1.6468936395112945,2.400884211635434,1.806363588259453,2.184153995755098
outlier_20,outlier,Delay backprojection,retrospective reconstruction,mae,20,1.0458221232055995,0.15170743634574774,1.024109821465701,0.9214275436179933,1.1812739102963827,0.9839164417637639,1.1124294470162048
outlier_20,outlier,Delay backprojection,retrospective reconstruction,r2,20,-25.196782110227538,11.666751834696413,-23.06478863962036,-35.55656882868364,-16.199231503165528,-30.368294511149156,-20.545751322883234
outlier_20,outlier,Delay backprojection,retrospective reconstruction,pearson_r,20,0.18686334689816508,0.13352234200875934,0.18617170793009585,0.1233078843096726,0.2959758825424104,0.1269502729853107,0.24156832226743905
outlier_20,outlier,Delay backprojection,retrospective reconstruction,runtime_seconds,20,0.10756064960005456,0.037530821308352065,0.1011986369999249,0.0846839777500463,0.13906507900014725,0.09128961021380858,0.1233465534388466
outlier_20,outlier,Delay backprojection,retrospective reconstruction,peak_memory_mb,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
outlier_20,outlier,Delay-aware state-space (internal),retrospective reconstruction,rmse,20,1.396508028806121,0.274942630131101,1.3366892060122366,1.2080857540723478,1.5732595925041326,1.2854374875900947,1.5159145100650755
outlier_20,outlier,Delay-aware state-space (internal),retrospective reconstruction,mae,20,0.9056431149594137,0.15130887402475623,0.9182802538228878,0.782008116813398,0.9857307969813995,0.8432539674840944,0.972015944778453
outlier_20,outlier,Delay-aware state-space (internal),retrospective reconstruction,r2,20,-11.82225573786117,5.084086619338691,-10.337520367569242,-14.709782835234403,-8.254844702320337,-14.05979667645234,-9.79387377090104
outlier_20,outlier,Delay-aware state-space (internal),retrospective reconstruction,pearson_r,20,0.2633006573665843,0.20071293628020123,0.2620989732891072,0.19158821797493153,0.4300301422406398,0.17238866710418918,0.3446975141316089
outlier_20,outlier,Delay-aware state-space (internal),retrospective reconstruction,runtime_seconds,20,0.10727362135005473,0.035250606040932796,0.09948627650010161,0.08896640775014927,0.14010745150017095,0.0918453662050501,0.12252541960249112
outlier_20,outlier,Delay-aware state-space (internal),retrospective reconstruction,peak_memory_mb,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
outlier_20,outlier,Kalman/RTS smoother (internal),retrospective reconstruction,rmse,20,1.3893470479073018,0.30230586554365574,1.3580919791557466,1.1452800287783558,1.563887918471212,1.271852962317319,1.5232153953274707
outlier_20,outlier,Kalman/RTS smoother (internal),retrospective reconstruction,mae,20,0.9032448728261742,0.17147569461917375,0.9026385216495719,0.7542639364885788,1.019193653637213,0.8346396883930658,0.9775925019495217
outlier_20,outlier,Kalman/RTS smoother (internal),retrospective reconstruction,r2,20,-11.790905770452415,5.878015256133625,-10.695837785794108,-14.520019606973658,-7.317869837389789,-14.44402690337368,-9.551064758114178
outlier_20,outlier,Kalman/RTS smoother (internal),retrospective reconstruction,pearson_r,20,0.26472237819704497,0.20067636712627748,0.27223780959728683,0.15489382917194233,0.3948453419713586,0.17330925893495244,0.3469873941045896
outlier_20,outlier,Kalman/RTS smoother (internal),retrospective reconstruction,runtime_seconds,20,0.04066833425004001,0.014863030387398305,0.0391025955000259,0.0272202922498081,0.04864051200001987,0.034716772327557766,0.0470969832825147
outlier_20,outlier,Kalman/RTS smoother (internal),retrospective reconstruction,peak_memory_mb,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
outlier_20,outlier,No-delay ablation,retrospective reconstruction,rmse,20,0.49072160582055036,0.1324338269727239,0.4683869952355075,0.41163007481481273,0.5123454061187767,0.44029864094881177,0.5495985336998512
outlier_20,outlier,No-delay ablation,retrospective reconstruction,mae,20,0.3693300307890089,0.06322425914203668,0.36643408792648596,0.327730367506018,0.4051627033571542,0.34402245056308695,0.3963143276428387
outlier_20,outlier,No-delay ablation,retrospective reconstruction,r2,20,-0.6326708076407199,0.9788787621454296,-0.3912761697076722,-0.6653191682575237,-0.07463520392176232,-1.0785453829487728,-0.2718292535330564
outlier_20,outlier,No-delay ablation,retrospective reconstruction,pearson_r,20,0.6429153371787981,0.12237590248488438,0.6497851524011788,0.5924517191664113,0.7363878234234636,0.5863418372215803,0.6931204872565278
outlier_20,outlier,No-delay ablation,retrospective reconstruction,runtime_seconds,20,29.426460995050093,7.461299593514678,30.467330315499566,24.00781508099999,35.63052397200022,26.200131495570147,32.63052227479117
outlier_20,outlier,No-delay ablation,retrospective reconstruction,peak_memory_mb,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
