scenario,family,seed,method,evaluation,mse,rmse,mae,median_ae,max_ae,nrmse_range,nrmse_std,nmae_mean,mape,smape,r2,pearson_r,spearman_rho,bias,runtime_seconds,peak_memory_mb,iterations,converged,learned_density,maximum_row_sum,objective_nonincreasing,reference_frobenius,reference_normalized_frobenius,reference_support_precision,reference_support_recall,reference_support_f1,reference_auroc,reference_auprc,reference_structural_hamming,reference_edge_weight_r,reference_density_true,reference_density_pred,reference_density_abs_error,delay_mae,delay_rmse,delay_bias,delay_exact_accuracy,delay_within_one_accuracy,delay_true_posterior_mass,delay_posterior_entropy
delay_light,delay,1103,Delay backprojection,retrospective reconstruction,0.4730156842824569,0.6877613570726818,0.2623560395211061,0.0526675867669661,5.219568690785455,0.4143898522446838,1.7319055702749395,0.0959976949173417,0.1005541036642255,0.1261393283087058,-1.999496904349364,0.5094480305521975,0.8127597928567686,-0.0462069998736163,0.0800468709999222,1.125,1,True,0.75,2.5000000000000004,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1104,Delay backprojection,retrospective reconstruction,3.867341639559762,1.966555780942855,0.4548081969228045,0.0557288549706516,21.33307089186347,1.1848888442415335,4.952137651012841,0.1664171277085817,0.1619029708920791,0.1055289342538433,-23.52366731457898,0.2581730580710935,0.8153753738743649,0.3006657900341667,0.1009440269999686,0.0,1,True,0.8055555555555556,2.5000000000000004,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1105,Delay backprojection,retrospective reconstruction,0.4001329675243666,0.6325606433571145,0.22815830371644,0.0496268300242745,5.047394903001443,0.3811303278978141,1.5929003432670483,0.0834845322143497,0.0822527045255223,0.0842433191915698,-1.537331503580281,0.5503708123286983,0.8289288260272081,0.0558503117006254,0.1257704280001235,1.0,1,True,0.6388888888888888,2.5000000000000004,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1106,Delay backprojection,retrospective reconstruction,0.9386882183721432,0.9688592355817968,0.2990326720727215,0.0481778422703147,8.36123151408823,0.5837568967053924,2.4397600848910552,0.1094179012473056,0.1055253367548836,0.105195210960987,-4.952429271827609,0.4574876827228548,0.8409829478137515,0.0890379699514489,0.0972304519996214,0.0,1,True,0.8333333333333334,2.5,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1107,Delay backprojection,retrospective reconstruction,0.7847801677932774,0.8858781901555526,0.2726775039862405,0.0463652237792873,7.59343071293315,0.5337591717682865,2.230799035650596,0.0997743825004931,0.0980542659685757,0.0865411369362763,-3.976464337459628,0.4208976971247758,0.8175659527431983,0.1069581432641708,0.1006750070000634,1.125,1,True,0.8333333333333334,2.5,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1108,Delay backprojection,retrospective reconstruction,0.5915220728598404,0.7691047216470852,0.2280387734304637,0.0483542846674835,9.622514092273724,0.4634008420021532,1.9367426475002985,0.0834407953446078,0.0841216875856706,0.0987580334189863,-2.7509720826464643,0.3647366518154055,0.7833310102735372,-0.0370207615799573,0.0973463870000159,0.25,1,True,0.7222222222222222,2.5000000000000004,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1109,Delay backprojection,retrospective reconstruction,0.3732342797077085,0.6109290300089761,0.2312143280524676,0.0548881634146445,5.891135279481857,0.3680968520170197,1.5384280888049306,0.0846027503899459,0.0868448554520408,0.1068366067310184,-1.3667609844239923,0.6044323480883969,0.8795597555618601,-0.0252209180575523,0.1689441549997354,0.0,1,True,0.6111111111111112,2.5000000000000004,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1110,Delay backprojection,retrospective reconstruction,2.2008177936586364,1.4835153499909046,0.4002051646730599,0.0509309573359608,21.662700874402617,0.8938474084994061,3.735755828407356,0.1464375410330059,0.1499776848011005,0.1004798974691889,-12.955871609479535,0.1795866107366782,0.757519807071127,0.2655683003219717,0.0957503069998892,0.0,1,True,0.6944444444444444,2.5,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1111,Delay backprojection,retrospective reconstruction,0.8660109626388148,0.9305971000593194,0.3331819952716927,0.0505276972545454,7.118109106722736,0.5607032015207561,2.34340921411221,0.1219133494789244,0.1290525010305259,0.1452957116778434,-4.491566744786006,0.4170550368866455,0.7674324531589002,0.0026423006666098,0.0885372840002673,0.0,1,True,0.6666666666666666,2.500000000000001,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1112,Delay backprojection,retrospective reconstruction,0.8264058963079534,0.9090686972434776,0.2976609721857186,0.0488489643287604,10.652612630307171,0.5477319120317801,2.28919686214964,0.1089159877883624,0.1121981313525315,0.1231305642200739,-4.240422273675757,0.4343022800667639,0.7884045182229189,0.0069005116864331,0.0207629800001996,0.0,1,True,0.7222222222222222,2.5000000000000004,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1113,Delay backprojection,retrospective reconstruction,3.269400143820638,1.808148263782768,0.4196738054676358,0.0508622297349519,18.471918618095728,1.089445174783555,4.553239314370782,0.1535612369191936,0.1468445654581817,0.1208445311283019,-19.73198825393171,0.3394172929640572,0.8277918722533294,0.1643464051145307,0.1306329919998461,0.0,1,True,0.6388888888888888,2.5,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1114,Delay backprojection,retrospective reconstruction,1.5281884764948872,1.2361992058300666,0.3855504829196775,0.0571363484938456,10.332776114449338,0.7448345286936219,3.112969736565604,0.1410753024863351,0.1535865844982747,0.1407193217292809,-8.690580580773327,0.3163296084687955,0.7929398162382574,0.1221847199380662,0.1954640630001449,0.0,1,True,0.75,2.5000000000000004,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1115,Delay backprojection,retrospective reconstruction,11.43433532901322,3.3814694038262743,0.5228454377287663,0.0506443275488461,66.31188527619574,2.0374023521554245,8.515142114304783,0.1913123742515263,0.1909317176077134,0.1368862982457079,-71.50764522680696,0.17239402679573,0.7883213195632388,0.2941497380220637,0.0382575859998723,0.0,1,True,0.7222222222222222,2.5000000000000004,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1116,Delay backprojection,retrospective reconstruction,2.537961768144792,1.5930981665122812,0.4336705276928886,0.0565244094853625,14.865275715636855,0.9598732278913652,4.011704874378156,0.1586827240116015,0.1657329887824451,0.1476061911443593,-15.093775999109454,0.1468598186322897,0.7062850766984746,0.069483113353154,0.1036779670002943,0.0,1,True,0.6111111111111112,2.5000000000000004,,,,,,,,,,,,,,,,,,,,
