scenario,family,seed,method,evaluation,mse,rmse,mae,median_ae,max_ae,nrmse_range,nrmse_std,nmae_mean,mape,smape,r2,pearson_r,spearman_rho,bias,runtime_seconds,peak_memory_mb,n_nowcast_days
reference_moderate,main,1115,Delay-aware state-space (internal),causal rolling nowcasting,2.8811760186904674,1.6974027273132524,0.51537732039521,0.12454673332250299,19.75193899305738,1.0227187935723596,4.274362332519109,0.18857974400332508,0.19322201273344103,0.16006508765599203,-17.270173349658197,0.3068788151178168,0.7462736019527493,0.29236353019206296,2.9847054249967186,0.0,73
reference_moderate,main,1116,Delay-aware state-space (internal),causal rolling nowcasting,1.3097235550095765,1.1444315422993097,0.4080150589789348,0.11079306699703717,15.250685981268113,0.6895426921571712,2.881882418260167,0.14929522958586175,0.15552629972104973,0.1665726133516322,-7.305246272677067,0.166893344362628,0.6205309875024395,-0.008912886514290317,3.642289968998739,0.0,73
reference_moderate,main,1117,Delay-aware state-space (internal),causal rolling nowcasting,1.354532143319028,1.1638436936801384,0.468666515181757,0.13121083120014876,9.36079293994404,0.7012388982026687,2.9307656722577082,0.17148797193507165,0.17162107416470954,0.1910367547134792,-7.589387425684178,0.09981467758978738,0.5135056339676283,-0.004723966754604475,3.3105395279999357,0.0,73
reference_moderate,main,1118,Delay-aware state-space (internal),causal rolling nowcasting,0.7836481030649779,0.885239009005465,0.3864963979168973,0.12197756930822334,8.159893359171829,0.5333740524538345,2.229189463692434,0.14142141862487198,0.13892709881392457,0.14499700556576126,-3.969285665037363,0.4297369583970562,0.7176208334650316,0.06917634062022263,3.6658079389967497,0.0,73
reference_moderate,main,1119,Delay-aware state-space (internal),causal rolling nowcasting,0.31998979998772914,0.5656764092550874,0.271390771083402,0.12151074906862402,2.996130833670642,0.34083125089673616,1.4244739313821013,0.09930355898572948,0.10098646361689527,0.11838614783803461,-1.0291259811871796,0.5931169987035021,0.8007866978654623,-0.015382981052999692,3.474490820002302,0.0,73
reference_moderate,main,1120,Delay-aware state-space (internal),causal rolling nowcasting,0.47691844500657893,0.690592821427054,0.3134735603157477,0.12270867063670288,6.4044202889623385,0.4160958656509014,1.73903570173252,0.11470191142835552,0.11798430586463149,0.12024616177181316,-2.024245171900318,0.477515676083915,0.7536273869167766,0.07802818702654264,2.9402597749981396,0.0,73
reference_moderate,main,1101,Kalman/RTS smoother (internal),causal rolling nowcasting,1.8418424159916207,1.3571449502509378,0.44323226939495786,0.14317955600983412,14.193246311385607,0.817706737410768,3.4175326584417456,0.1621814243444361,0.16120766722312296,0.13661844859913247,-10.679529471515906,0.39236281313634264,0.7942751964047625,0.2573687092591648,2.007064719000482,1.125,73
reference_moderate,main,1102,Kalman/RTS smoother (internal),causal rolling nowcasting,1.7531951337087843,1.3240827518356941,0.4911973307592519,0.12583836241566115,12.247043359267286,0.7977861074200234,3.334276155278186,0.1797321364833524,0.18866448383437562,0.15815807645689883,-10.11739747965668,0.13526526739098768,0.585972453707387,0.21955159014104567,2.1541990529985924,0.0,73
reference_moderate,main,1103,Kalman/RTS smoother (internal),causal rolling nowcasting,0.3839080039555856,0.6196031019576852,0.32586957503575215,0.13056618648669427,2.6366407506717904,0.37332315232630775,1.5602709466079276,0.11923768976017521,0.12677346608325288,0.15599546722681773,-1.4344454268287987,0.587343466701246,0.7460912473471129,-0.03380751432574726,0.8161870250000902,0.125,73
reference_moderate,main,1104,Kalman/RTS smoother (internal),causal rolling nowcasting,1.322080866286998,1.1498177535100935,0.4306956081820311,0.14894854405570324,13.124462333003235,0.6927879911912656,2.8954458572389696,0.15759418259235977,0.1596852925352154,0.13584311474969044,-7.383606712202312,0.33501743933071965,0.7093703643236626,0.23808921761605892,0.7056531209982495,0.0,73
reference_moderate,main,1105,Kalman/RTS smoother (internal),causal rolling nowcasting,0.23176344489932335,0.4814181601262289,0.24681115707933002,0.12043265638613887,2.965625887561988,0.29006398540872536,1.2122966557802937,0.09030972644177124,0.0902795065803897,0.08727554343088813,-0.4696631816160839,0.6061363242162938,0.7794770530382044,0.0972166871709271,0.737039589001597,0.0,73
reference_moderate,main,1106,Kalman/RTS smoother (internal),causal rolling nowcasting,0.7158661497459899,0.8460887363308827,0.3458073462753089,0.12133055080655364,8.03674881814678,0.5097852370280722,2.130602105409485,0.12653304337307628,0.12116895515942175,0.13114495006738297,-3.5394653315753297,0.4967690794464124,0.7891441850904325,0.09815818351596135,0.6299326239991387,0.0,73
reference_moderate,main,1107,Kalman/RTS smoother (internal),causal rolling nowcasting,0.4921912990899996,0.7015634676135863,0.3207862188341863,0.12920375217273694,4.611463198529089,0.4227058974671923,1.7666617424290212,0.11737765833614223,0.11972078241059446,0.11124481760400118,-2.121093712162345,0.4523231555425327,0.7166246013560749,0.15035954084417266,1.2547850779997134,0.625,73
reference_moderate,main,1108,Kalman/RTS smoother (internal),causal rolling nowcasting,0.6071770629632921,0.7792156716617628,0.339478307104037,0.12851866651614952,5.742570899349721,0.46949288983175064,1.9622038201455954,0.12421720885829741,0.12415696989844768,0.14210937533774418,-2.8502438317939687,0.3360048822462628,0.6777974812086649,-0.00917009543351376,1.3840674459970614,0.0,73
reference_moderate,main,1109,Kalman/RTS smoother (internal),causal rolling nowcasting,0.25383296105486136,0.503818381021238,0.2506186646078297,0.12380625321480232,3.3348727789465453,0.3035605625738628,1.2687044009152904,0.09170291695792473,0.09586276997393352,0.11135177279656762,-0.6096108569018261,0.6442415933866384,0.8418223585880107,0.03112411879670289,0.6626149309977336,0.0,73
reference_moderate,main,1110,Kalman/RTS smoother (internal),causal rolling nowcasting,0.9853759786127659,0.9926610592809441,0.4188268561493516,0.1277388173966818,7.743969688437941,0.5980979673462679,2.4996973154774182,0.1532513329336955,0.1520641488084242,0.12671894859466418,-5.248486669005013,0.29592973864448413,0.6839855575724776,0.25657274363682864,0.7904023599999164,0.0,73
reference_moderate,main,1111,Kalman/RTS smoother (internal),causal rolling nowcasting,0.48946067487209977,0.6996146617046414,0.3693190631648204,0.1345238843374552,3.4437373443211343,0.421531703272714,1.7617543021165092,0.1351361257685195,0.14424541354286857,0.1613490502400564,-2.103778221026028,0.5172595078043642,0.6983413238768964,0.029392885337724817,1.2048500689966204,0.0,73
